user_id,item_id,event_type,timestamp
421,302,watch,892241236
94,183,watch,891720921
93,1,watch,888705321
506,520,watch,878044852
394,144,watch,880886978
267,408,watch,878974783
481,596,watch,885828773
181,360,watch,878962005
130,665,watch,876252175
205,875,watch,888284532
339,134,watch,891033044
474,199,watch,887927456
435,1044,watch,884132515
357,471,watch,878951498
94,41,watch,891723355
524,193,watch,884636498
535,506,watch,879617819
389,411,watch,880088659
246,572,watch,884923127
465,190,watch,883530054
240,245,watch,885775831
457,20,watch,882393967
373,144,watch,877098949
145,825,watch,875271477
64,195,watch,889737914
458,234,watch,886397808
393,1014,watch,887745086
327,172,watch,887743986
401,707,watch,891032868
84,866,watch,883452174
473,268,watch,878156932
435,710,watch,884131267
504,96,watch,887840098
200,54,watch,884129920
200,98,watch,884128933
256,117,watch,882150313
293,182,watch,888905481
277,742,watch,879543845
477,255,watch,875941763
276,1407,watch,874977513
28,200,watch,881961671
478,288,watch,889388862
537,150,watch,886029974
180,790,watch,877127572
537,203,watch,886031437
537,177,watch,886031506
95,179,watch,880570909
455,277,watch,879109565
59,489,watch,888205300
514,344,watch,891900164
12,202,watch,879959514
363,707,watch,891494906
219,855,watch,889452619
523,516,watch,883702863
429,179,watch,882385012
537,507,watch,886030966
126,311,watch,887855173
293,15,watch,888904777
499,213,watch,885598989
524,179,watch,884635204
458,952,watch,886395119
457,529,watch,882397763
45,50,watch,881007272
345,365,watch,884993760
370,114,watch,879434587
391,71,watch,877399236
236,275,watch,890116499
495,162,watch,888633351
145,379,watch,875272299
466,27,watch,890285113
458,182,watch,886397771
53,96,watch,879442514
351,880,watch,879481460
406,235,watch,879540330
42,219,watch,881109324
513,546,watch,885062601
298,133,watch,884125093
89,137,watch,879441335
455,1265,watch,879108997
125,41,watch,892838510
98,322,watch,880498586
90,18,watch,891383687
426,657,watch,879442160
535,662,watch,879618414
234,546,watch,891227851
246,1411,watch,884924026
457,64,watch,882396868
521,153,watch,884478086
503,153,watch,880472250
220,294,watch,881197663
442,403,watch,883390466
445,1528,watch,891200355
425,562,watch,878738385
435,255,watch,884134290
56,376,watch,892911420
425,597,watch,878739095
499,427,watch,885599474
393,56,watch,887746015
189,24,watch,893264248
532,412,watch,874795951
269,274,watch,891450901
354,604,watch,891217755
75,408,watch,884050046
194,414,watch,879522240
117,546,watch,881009758
406,411,watch,879540199
445,881,watch,891199510
154,482,watch,879138831
142,463,watch,888640489
450,99,watch,882376803
467,248,watch,879532651
185,276,watch,883524475
8,684,watch,879362356
380,512,watch,885479355
469,923,watch,879523891
299,275,watch,877877535
301,28,watch,882076264
542,206,watch,886532602
358,213,watch,891269827
500,319,watch,883864793
94,392,watch,891722646
291,79,watch,874834799
530,535,watch,886198575
185,111,watch,883524529
101,255,watch,877137015
99,358,watch,885678520
376,181,watch,879454598
255,281,watch,883216902
296,199,watch,884197193
320,568,watch,884749327
498,11,watch,881956576
450,607,watch,887135753
416,473,watch,876697387
521,100,watch,884475872
532,692,watch,893119336
21,261,watch,874951006
130,79,watch,875217392
217,79,watch,889069741
496,1401,watch,876065499
535,285,watch,879619144
67,24,watch,875379729
141,1283,watch,884585168
125,109,watch,892838288
59,149,watch,888203313
355,286,watch,879485423
454,215,watch,881959917
537,312,watch,886029211
501,127,watch,883347773
308,512,watch,887736584
9,690,watch,886959344
194,230,watch,879535548
87,781,watch,879876524
496,1444,watch,876066465
249,228,watch,879572496
144,476,watch,888104625
524,928,watch,884323551
466,550,watch,890284903
250,475,watch,878089436
436,1178,watch,887771825
164,370,watch,889402443
407,229,watch,876338691
178,298,watch,882823905
144,258,watch,888103371
416,12,watch,893212572
268,249,watch,875742437
399,747,watch,882345053
203,276,watch,880434810
487,194,watch,883446322
514,150,watch,886189467
339,203,watch,891032466
269,81,watch,891448323
279,139,watch,890780864
339,208,watch,891032827
195,152,watch,890589490
389,435,watch,880087073
363,849,watch,891498365
268,1037,watch,875745255
94,125,watch,891721851
360,205,watch,880356240
13,419,watch,882398814
95,649,watch,880571678
7,56,watch,891351432
58,732,watch,884305321
398,715,watch,875736732
472,374,watch,875982922
405,1558,watch,885549506
401,724,watch,891033319
312,671,watch,891699182
178,92,watch,882827803
234,610,watch,892079769
343,302,watch,876402390
308,71,watch,887739257
433,294,watch,880585271
339,735,watch,891034717
405,73,watch,885547313
495,163,watch,888633277
346,293,watch,875000499
393,274,watch,887744549
65,778,watch,879216949
537,206,watch,886031720
60,736,watch,883327923
392,488,watch,891038978
390,742,watch,879694198
497,174,watch,879310705
406,4,watch,880131792
332,370,watch,887938849
21,748,watch,874950889
83,1047,watch,891182319
498,302,watch,881953659
380,61,watch,885478193
130,407,watch,876251388
254,210,watch,886472172
429,1033,watch,882387350
255,447,watch,883216599
526,269,watch,885681886
62,729,watch,879375414
158,129,watch,880132383
293,252,watch,888905086
525,829,watch,881086393
57,249,watch,883697704
405,39,watch,885546155
234,140,watch,892334766
514,558,watch,875318114
512,318,watch,888579569
95,282,watch,880573506
458,293,watch,886396767
455,25,watch,879109110
58,512,watch,890770101
541,654,watch,883875215
194,182,watch,879521475
458,317,watch,886397155
445,959,watch,891200869
276,99,watch,874792907
215,288,watch,891434563
441,15,watch,891035699
207,237,watch,877878342
495,616,watch,888635050
250,270,watch,883263374
512,11,watch,888579520
5,50,watch,875635758
405,517,watch,885547177
115,96,watch,881172117
279,455,watch,877236424
236,56,watch,890116254
252,276,watch,891456877
322,23,watch,887314417
478,350,watch,889387418
24,176,watch,875323595
36,289,watch,882157356
242,331,watch,879741340
344,487,watch,884900791
523,242,watch,883699464
95,356,watch,880571117
489,682,watch,891366606
311,12,watch,884364436
135,234,watch,879857797
373,186,watch,877099178
318,376,watch,884498314
82,28,watch,878769815
339,29,watch,891035759
442,156,watch,883391221
417,1210,watch,879649044
295,738,watch,879518546
452,204,watch,875275815
524,127,watch,884634533
459,597,watch,879563270
537,570,watch,886031831
521,230,watch,885254250
354,14,watch,891216575
195,500,watch,876617344
49,13,watch,888068816
222,845,watch,877563530
255,982,watch,883217030
399,214,watch,882344722
325,961,watch,891479312
386,117,watch,877655028
474,1123,watch,887923924
178,249,watch,884836855
457,96,watch,882553113
95,63,watch,880572218
378,277,watch,880044609
412,56,watch,879717071
436,172,watch,887768945
222,132,watch,878181829
505,271,watch,888631208
351,343,watch,883356591
472,97,watch,875981281
318,628,watch,884494757
542,396,watch,886533112
60,153,watch,883326733
387,156,watch,886484336
405,1575,watch,885549407
399,975,watch,882344974
518,763,watch,876823994
393,423,watch,887746849
92,504,watch,875653050
487,294,watch,883440572
297,298,watch,874954814
164,866,watch,889402121
363,298,watch,891499411
184,25,watch,889908068
30,304,watch,875988548
112,323,watch,884992651
537,475,watch,886029727
187,214,watch,879465632
447,85,watch,878856526
311,8,watch,884364465
378,631,watch,880045652
537,134,watch,886030862
36,333,watch,882157227
527,1109,watch,879455792
141,279,watch,884584817
430,117,watch,877225484
197,39,watch,891409982
442,628,watch,883391221
532,1119,watch,893119415
494,107,watch,879541405
498,228,watch,881961627
154,191,watch,879138832
269,1011,watch,891446246
325,23,watch,891478276
532,345,watch,884594358
276,603,watch,874795613
271,570,watch,885849742
295,527,watch,879517964
545,554,watch,879899497
308,357,watch,887738151
399,432,watch,882348283
181,1132,watch,878963342
363,571,watch,891498964
309,334,watch,877370356
119,11,watch,874781198
506,463,watch,874873157
128,245,watch,879966524
463,221,watch,877385180
537,1085,watch,886030416
382,504,watch,875946907
497,1016,watch,879310604
253,685,watch,891628884
233,197,watch,877663303
402,529,watch,876266775
479,144,watch,879461741
459,1040,watch,879563701
532,96,watch,892867296
361,150,watch,879440345
405,1159,watch,885549407
44,71,watch,878347633
455,245,watch,878585344
391,294,watch,877398619
535,8,watch,879618288
429,602,watch,882386628
450,127,watch,882373155
416,588,watch,893213644
312,684,watch,891698664
223,682,watch,891548828
463,14,watch,890453075
361,504,watch,879441215
109,71,watch,880578066
174,111,watch,886433898
299,432,watch,877880612
447,447,watch,878855724
293,1248,watch,888907527
41,175,watch,890687526
62,238,watch,879373568
506,176,watch,874873892
52,237,watch,882922227
59,1119,watch,888206094
207,5,watch,880839802
521,288,watch,884475470
72,664,watch,880037020
237,9,watch,879376730
292,298,watch,881103977
379,398,watch,880525638
151,31,watch,879524713
276,100,watch,874786605
393,473,watch,887745135
514,4,watch,875463440
293,546,watch,888904927
94,83,watch,885873653
254,449,watch,886475446
58,175,watch,884663324
436,821,watch,887769733
486,220,watch,879875441
62,174,watch,879374916
206,691,watch,888180081
301,373,watch,882079334
494,194,watch,879541298
308,198,watch,887739172
193,541,watch,889125976
545,132,watch,884134519
44,231,watch,878347915
474,618,watch,887927457
356,316,watch,891406372
457,232,watch,882397666
144,333,watch,888103371
429,223,watch,882385034
506,97,watch,874873374
399,1090,watch,882345212
537,143,watch,886031438
233,8,watch,877663612
389,173,watch,880087003
506,402,watch,877539905
516,191,watch,891290685
504,234,watch,887838740
303,1510,watch,879485659
289,222,watch,876789463
450,428,watch,887660722
500,216,watch,883873556
405,1274,watch,885548137
344,202,watch,884901180
152,785,watch,886535773
479,54,watch,879462121
326,72,watch,879877264
353,326,watch,891402444
359,472,watch,886453402
151,561,watch,879543342
234,1044,watch,892336194
308,448,watch,887740866
532,338,watch,879931705
504,133,watch,887832593
344,647,watch,884814401
259,15,watch,881378653
482,257,watch,887644063
405,720,watch,885546487
453,416,watch,888206132
495,566,watch,888635144
201,438,watch,884114813
527,207,watch,879455873
454,837,watch,888267315
60,229,watch,883327472
95,779,watch,880572288
368,217,watch,889783562
15,930,watch,879456381
393,138,watch,889731793
389,69,watch,880087345
244,458,watch,880604405
279,190,watch,875307407
274,100,watch,878945404
505,651,watch,889333598
339,151,watch,891033676
254,227,watch,886474806
279,150,watch,886019867
474,42,watch,887923923
345,382,watch,884992725
539,382,watch,879787825
531,905,watch,887049166
380,435,watch,885479124
378,469,watch,880046069
151,517,watch,879542588
435,21,watch,884134134
290,484,watch,880474174
534,926,watch,877807780
128,82,watch,879968185
347,470,watch,881654301
536,2,watch,882360227
186,121,watch,879023074
43,778,watch,883955363
493,527,watch,884132037
410,886,watch,888627018
399,384,watch,882345698
399,234,watch,882343294
311,191,watch,884364764
545,222,watch,879899157
207,696,watch,877751310
18,588,watch,880131201
399,195,watch,882342669
293,460,watch,888905005
481,524,watch,885829045
401,1011,watch,891032367
450,378,watch,882373995
474,1172,watch,887924469
533,274,watch,885305541
45,596,watch,881014015
454,96,watch,888266600
300,876,watch,875650105
197,435,watch,891409935
456,523,watch,881373353
521,72,watch,885254323
249,789,watch,879572911
130,237,watch,874953621
532,301,watch,874999563
493,1278,watch,884130215
465,64,watch,883530088
84,543,watch,883453713
416,354,watch,893214333
287,4,watch,875336652
90,285,watch,891383687
295,421,watch,879517802
276,916,watch,892436298
151,1070,watch,879524174
246,993,watch,884920770
6,510,watch,883600785
466,269,watch,890282759
347,17,watch,881654635
59,673,watch,888204802
399,412,watch,882352468
187,65,watch,879465507
336,90,watch,877757062
458,307,watch,889323481
284,539,watch,885329821
458,1048,watch,886395119
132,523,watch,891278996
301,133,watch,882077142
198,208,watch,884208571
314,161,watch,877888168
233,91,watch,876812281
435,351,watch,887509368
190,823,watch,891626040
151,566,watch,879528890
152,354,watch,890322242
18,435,watch,880130890
271,135,watch,885848373
407,290,watch,875042865
291,1077,watch,874834963
363,271,watch,891493840
479,255,watch,879460192
240,873,watch,885775857
5,408,watch,878844495
514,1,watch,875309276
532,235,watch,887041328
498,1103,watch,881957847
13,79,watch,882139746
437,1075,watch,881002374
38,1035,watch,892431907
69,245,watch,882027284
442,12,watch,883390912
371,197,watch,877487364
211,457,watch,879437184
13,674,watch,882396955
104,316,watch,888442461
290,167,watch,880475807
270,7,watch,876954004
534,117,watch,877807973
221,402,watch,875393426
457,134,watch,882396832
404,300,watch,883790749
474,591,watch,887915366
44,69,watch,878347711
201,1224,watch,884140891
514,11,watch,875318082
542,648,watch,886532950
486,1589,watch,879874515
405,588,watch,885548785
293,133,watch,888906045
81,150,watch,876533619
193,1,watch,890859954
244,1132,watch,880605132
187,197,watch,879465597
94,750,watch,891725501
312,486,watch,891699655
206,1022,watch,888179980
533,475,watch,879192500
299,514,watch,877881229
308,1456,watch,887739056
547,328,watch,891282757
201,129,watch,884114471
392,270,watch,891037437
219,71,watch,889452455
496,746,watch,876066633
321,499,watch,879440393
337,125,watch,875185574
543,210,watch,875721967
303,328,watch,879466166
416,326,watch,893214041
367,145,watch,876690077
239,427,watch,889180888
6,493,watch,883601713
178,729,watch,882827020
201,1070,watch,884111677
269,1188,watch,891451857
82,283,watch,884714164
313,655,watch,891014474
533,122,watch,879366118
500,421,watch,883875303
497,268,watch,878759399
178,876,watch,886678484
406,168,watch,879445642
374,963,watch,883629108
108,127,watch,879879720
293,651,watch,888905865
10,274,watch,877889333
228,938,watch,889387173
393,95,watch,889555295
32,1023,watch,883717913
198,298,watch,884204993
406,468,watch,879446361
72,9,watch,880035636
15,866,watch,879456288
429,428,watch,882386942
437,674,watch,880143714
246,254,watch,884924710
398,85,watch,875718731
7,62,watch,891354499
256,794,watch,882165135
458,237,watch,886394623
290,629,watch,880474716
378,217,watch,880332683
12,242,watch,879960826
279,529,watch,875308843
339,195,watch,891032576
334,425,watch,891548835
59,135,watch,888204758
487,227,watch,883531279
527,99,watch,879456186
430,164,watch,877226323
254,71,watch,886472737
55,118,watch,878176134
409,855,watch,881108246
476,63,watch,883365274
271,441,watch,885849648
37,147,watch,880915749
207,319,watch,879664891
399,1393,watch,882340421
456,449,watch,881375226
58,189,watch,884304790
217,56,watch,889069709
425,325,watch,878737684
416,156,watch,893212895
423,696,watch,891395759
271,651,watch,885848584
455,97,watch,879112436
73,64,watch,888625042
266,275,watch,892257831
421,176,watch,892241422
435,111,watch,884132777
371,22,watch,877487134
243,1148,watch,879988723
21,406,watch,874951293
520,269,watch,885168591
213,942,watch,878955533
346,156,watch,874948139
416,916,watch,893141069
402,696,watch,876267014
246,81,watch,884921638
184,483,watch,889908630
537,844,watch,886029692
244,162,watch,880606993
416,627,watch,893213918
405,51,watch,885546577
533,303,watch,893160944
405,1425,watch,885547557
62,472,watch,879373152
474,183,watch,887924619
454,133,watch,881959652
508,239,watch,883777257
460,146,watch,882912370
533,847,watch,880402996
24,729,watch,875323475
81,121,watch,876533586
263,58,watch,891299264
541,28,watch,883864739
98,88,watch,880499087
533,218,watch,879191652
347,31,watch,881654321
416,87,watch,893212484
324,150,watch,880575412
233,204,watch,880923202
542,318,watch,886532602
227,1007,watch,879035158
399,143,watch,882344638
130,313,watch,884623736
234,195,watch,892078936
280,771,watch,891702122
253,15,watch,891628019
457,717,watch,882395894
401,316,watch,891031756
393,622,watch,889555074
479,523,watch,879460894
184,285,watch,889907771
311,31,watch,884364570
136,318,watch,882848820
488,243,watch,891293400
59,741,watch,888203175
334,423,watch,891545821
426,435,watch,879444604
479,50,watch,879460160
178,654,watch,882827506
18,213,watch,880131201
495,581,watch,888635655
222,396,watch,878183381
416,720,watch,886318128
428,323,watch,885943869
234,133,watch,892334680
221,732,watch,875246330
527,210,watch,879455924
401,197,watch,891033417
442,1098,watch,883388237
330,660,watch,876546752
504,25,watch,887831419
57,318,watch,883698580
151,154,watch,879524642
409,318,watch,881107943
176,325,watch,886047375
449,127,watch,879958572
455,428,watch,879111268
264,123,watch,886122952
456,286,watch,887165765
23,418,watch,874786037
416,985,watch,876697165
416,812,watch,893212623
548,273,watch,891044411
535,182,watch,879617574
307,419,watch,877122115
435,470,watch,884131661
268,1054,watch,875744051
354,32,watch,891217929
245,756,watch,888513425
13,849,watch,882397833
459,278,watch,879563270
405,1074,watch,885546636
217,373,watch,889070307
480,510,watch,891208460
474,237,watch,887915366
548,690,watch,891042475
178,280,watch,882824592
537,318,watch,886030707
416,98,watch,893213644
347,763,watch,881652837
532,938,watch,892519553
486,1093,watch,879874692
374,465,watch,882158849
457,15,watch,882393688
326,433,watch,879875644
104,181,watch,888465972
537,874,watch,886029083
486,1079,watch,879875347
201,546,watch,884140891
305,317,watch,886323713
268,72,watch,875743831
454,685,watch,888267198
320,1215,watch,884749097
325,654,watch,891478276
279,124,watch,878261977
318,763,watch,884494897
230,82,watch,880485311
145,356,watch,875272299
297,160,watch,875238853
268,1231,watch,875744228
121,313,watch,891390013
342,286,watch,874984002
507,682,watch,889964620
117,173,watch,881011697
450,294,watch,882370316
233,129,watch,876374463
263,222,watch,891299573
532,690,watch,876696258
435,1204,watch,884132100
292,209,watch,881103874
178,265,watch,882826394
307,135,watch,877122208
69,273,watch,882072803
334,488,watch,891546231
546,413,watch,885140808
269,931,watch,891451754
398,491,watch,875718954
508,502,watch,883776778
468,182,watch,875292320
263,498,watch,891298046
472,743,watch,883904504
13,339,watch,882140718
381,102,watch,892696130
361,673,watch,879441286
358,127,watch,891269117
375,185,watch,886621950
465,395,watch,883532120
7,29,watch,891353828
50,276,watch,877052400
130,974,watch,876250932
62,1134,watch,879372936
214,475,watch,892668153
32,271,watch,883709953
70,393,watch,884068497
533,161,watch,879439465
144,288,watch,888103509
36,875,watch,882157470
151,131,watch,879525075
401,272,watch,891031508
238,845,watch,883576424
429,448,watch,882386006
137,476,watch,881433524
180,684,watch,877442058
487,95,watch,883446872
466,357,watch,890285706
8,435,watch,879362233
486,285,watch,879874482
524,527,watch,884634785
201,505,watch,884113772
425,1597,watch,878738596
373,142,watch,877111362
548,636,watch,891044538
465,584,watch,883531325
338,175,watch,879438762
45,411,watch,881015657
26,14,watch,891371505
42,202,watch,881107687
158,985,watch,880134261
328,540,watch,885048730
452,161,watch,885816915
262,131,watch,879961282
274,69,watch,878946644
523,393,watch,883702411
409,89,watch,881107539
416,70,watch,893213019
59,462,watch,888205787
445,748,watch,891199458
352,385,watch,884289760
504,420,watch,887840560
59,403,watch,888206605
435,402,watch,884131996
492,511,watch,879969879
393,443,watch,887745624
537,687,watch,886029526
399,95,watch,882343068
450,469,watch,882396153
463,150,watch,889943683
327,919,watch,887820828
264,873,watch,886121517
495,501,watch,888634536
374,1134,watch,880392846
157,289,watch,886889876
103,257,watch,880415892
223,926,watch,891549792
524,467,watch,884635287
406,174,watch,879445809
468,98,watch,875288196
478,23,watch,889388562
188,157,watch,875072674
393,364,watch,889731139
399,38,watch,882345164
109,373,watch,880583241
380,306,watch,885477802
45,13,watch,881012356
454,228,watch,881959960
417,579,watch,879649467
339,180,watch,891032793
459,123,watch,879563312
222,941,watch,881059736
307,529,watch,877381142
292,180,watch,881103652
432,844,watch,889415947
474,171,watch,887926804
532,763,watch,892866230
264,185,watch,886122261
141,298,watch,884584790
435,80,watch,884133610
404,332,watch,883790749
533,82,watch,879439204
405,796,watch,885547447
532,532,watch,887040858
408,358,watch,889680045
385,144,watch,879443102
56,117,watch,892679439
299,474,watch,877880474
476,42,watch,883364295
301,746,watch,882075774
467,124,watch,879532534
537,663,watch,886031540
181,1097,watch,878962720
437,654,watch,880141041
327,865,watch,887745774
398,497,watch,875717407
110,41,watch,886989399
210,181,watch,887731082
249,237,watch,879640361
512,1459,watch,888579569
399,760,watch,882341554
535,181,watch,879617818
548,276,watch,891415512
147,937,watch,885593997
389,23,watch,879991147
545,399,watch,879900794
222,549,watch,878184055
503,88,watch,880383468
522,100,watch,876960824
330,197,watch,876546071
458,694,watch,886396140
201,95,watch,884114015
409,609,watch,881108829
378,403,watch,880046408
327,676,watch,887746686
176,741,watch,886048145
527,285,watch,879456363
391,544,watch,877400092
312,510,watch,891699490
254,588,watch,886473701
25,265,watch,885853415
7,552,watch,891354531
296,528,watch,884197068
393,117,watch,887745575
410,328,watch,888626786
433,12,watch,880585803
339,1110,watch,891034657
405,1579,watch,885549408
287,121,watch,875334494
496,42,watch,876066676
222,655,watch,878182210
393,479,watch,889555295
312,414,watch,891699626
184,97,watch,889908539
135,230,watch,879857843
542,214,watch,886533452
532,492,watch,888637105
456,133,watch,881373084
13,585,watch,882141814
26,546,watch,891371676
470,952,watch,879178884
508,73,watch,883777329
399,566,watch,882344871
521,241,watch,885254006
406,519,watch,879445378
129,678,watch,883245452
268,381,watch,875309344
417,685,watch,879646570
522,96,watch,876961076
7,600,watch,891354090
411,195,watch,891035239
213,257,watch,878870846
276,800,watch,874792745
174,739,watch,886513729
500,175,watch,883874341
497,1407,watch,879362609
456,61,watch,881373228
535,39,watch,879617574
487,196,watch,883446830
243,215,watch,879988046
484,422,watch,891195825
387,806,watch,886483824
450,208,watch,882377358
100,874,watch,891374868
394,433,watch,880886919
181,291,watch,878962997
311,732,watch,884365617
385,658,watch,879445454
506,603,watch,874873198
227,934,watch,879035874
288,234,watch,886374473
498,32,watch,881956363
184,215,watch,889909812
505,566,watch,889334503
217,541,watch,889069974
194,529,watch,879523575
443,327,watch,883504593
345,278,watch,884991505
499,750,watch,885597747
13,712,watch,882141872
221,79,watch,875245715
479,118,watch,887064767
450,290,watch,882399509
160,770,watch,876861878
533,405,watch,879192793
518,547,watch,876823645
10,333,watch,877886359
454,250,watch,881959238
454,566,watch,888267087
97,205,watch,884238817
490,15,watch,875427739
435,196,watch,884131597
85,134,watch,879454004
279,1499,watch,890451408
458,9,watch,886394373
429,77,watch,882385705
65,28,watch,879216734
504,295,watch,887831567
343,1073,watch,876405771
70,168,watch,884065423
521,202,watch,884478530
405,1112,watch,885546530
498,538,watch,881962988
487,260,watch,883441026
510,325,watch,887667575
413,275,watch,879969557
329,137,watch,891655812
303,50,watch,879466866
417,325,watch,880949231
327,772,watch,887822646
200,325,watch,876041719
517,1016,watch,892607194
535,212,watch,879618613
339,5,watch,891034953
389,954,watch,880614031
399,420,watch,882347783
137,260,watch,881432735
498,12,watch,881957195
378,632,watch,880055564
384,289,watch,891283502
525,411,watch,881086612
132,12,watch,891278867
534,237,watch,877808002
551,684,watch,892783212
538,963,watch,877363775
521,161,watch,885254116
181,413,watch,878963241
174,100,watch,886433788
338,216,watch,879438196
49,420,watch,888067031
498,515,watch,881956953
373,409,watch,877107235
95,275,watch,879192819
524,168,watch,884634995
293,810,watch,888907674
275,162,watch,880315276
295,417,watch,879518474
494,126,watch,879541476
417,386,watch,879648382
311,218,watch,884366363
277,925,watch,879543592
116,310,watch,886309549
328,232,watch,885047670
59,11,watch,888205744
437,91,watch,880143315
551,578,watch,892784672
378,720,watch,880056798
417,68,watch,879647275
452,458,watch,875266197
311,228,watch,884365325
527,634,watch,879456363
321,463,watch,879440393
13,110,watch,882141130
472,3,watch,892790676
435,637,watch,884132691
303,250,watch,879544712
429,366,watch,882387181
84,25,watch,883452462
24,421,watch,875323712
189,136,watch,893265535
194,837,watch,879546671
466,651,watch,890284819
488,520,watch,891293660
494,50,watch,879541246
339,649,watch,891034007
468,435,watch,875292027
360,165,watch,880356059
130,477,watch,875216593
492,185,watch,879969512
18,504,watch,880129940
438,845,watch,879868042
497,89,watch,879310850
487,586,watch,884051840
484,258,watch,883402900
521,232,watch,886063553
459,220,watch,879563367
297,283,watch,874954387
112,1106,watch,892439835
495,404,watch,888635380
9,294,watch,886959453
497,197,watch,879310419
7,446,watch,892132020
426,174,watch,879442044
69,246,watch,882072827
70,183,watch,884149894
21,281,watch,874951416
521,248,watch,884476110
515,292,watch,887659805
253,591,watch,891628358
472,368,watch,875979685
332,333,watch,889069499
395,378,watch,883764421
308,1154,watch,887740367
119,25,watch,886177013
84,317,watch,883453587
7,380,watch,891354053
340,417,watch,884991544
56,191,watch,892678526
291,946,watch,875086887
290,465,watch,880474799
551,756,watch,892784437
543,135,watch,875667109
387,593,watch,886480483
506,367,watch,874873068
479,1016,watch,879460254
3,320,watch,889237482
518,1017,watch,876823071
20,934,watch,879668783
544,326,watch,884795580
344,926,watch,886381985
488,186,watch,891294108
267,144,watch,878971463
276,271,watch,880913800
361,165,watch,879440573
487,202,watch,883445943
303,650,watch,879483941
537,529,watch,886031375
397,177,watch,882843746
450,1030,watch,882468789
473,7,watch,878157329
542,746,watch,886532838
435,474,watch,884131085
525,300,watch,881085217
303,1073,watch,879467191
90,174,watch,891383866
308,842,watch,887740099
60,418,watch,883327342
313,485,watch,891016425
458,521,watch,886397377
345,241,watch,884992142
467,340,watch,879532198
393,1040,watch,887745410
151,638,watch,879528819
471,969,watch,889828154
426,610,watch,879444550
347,276,watch,881652657
43,172,watch,883955135
506,678,watch,879074774
532,312,watch,884594422
160,201,watch,876858346
307,200,watch,877117875
450,632,watch,882395914
295,513,watch,879517492
535,489,watch,879619000
495,62,watch,888635937
22,988,watch,878887116
141,261,watch,886447904
524,742,watch,884627446
519,335,watch,883248595
291,12,watch,874834701
33,294,watch,891964166
90,317,watch,891383626
504,71,watch,887909321
363,121,watch,891497393
90,896,watch,891382163
346,2,watch,875263473
497,386,watch,879363111
234,1205,watch,892335501
339,474,watch,891032286
546,928,watch,885141132
445,313,watch,890988206
301,111,watch,882074708
332,1047,watch,887938652
504,716,watch,887909532
543,982,watch,877452676
496,1473,watch,876072548
416,264,watch,876696938
399,393,watch,882343455
119,226,watch,887038665
481,507,watch,885828773
543,83,watch,877547441
524,506,watch,884634938
299,811,watch,877880794
194,118,watch,879539229
293,942,watch,888907210
283,625,watch,879298007
450,663,watch,882373019
387,102,watch,886483669
498,218,watch,881961877
313,144,watch,891015144
474,346,watch,887914688
315,1065,watch,879799526
393,1224,watch,889555176
500,83,watch,888538350
452,259,watch,888494119
323,763,watch,878739459
206,359,watch,888179980
458,753,watch,886397110
101,841,watch,877136763
291,475,watch,874805699
429,805,watch,882385963
331,198,watch,877196634
222,391,watch,881060635
262,485,watch,879793363
405,519,watch,885546025
426,98,watch,879442737
363,88,watch,891498087
43,559,watch,883956468
393,843,watch,889731861
96,238,watch,884403250
548,322,watch,891043509
543,95,watch,874865728
336,1011,watch,877754536
263,204,watch,891298854
405,710,watch,885547268
64,237,watch,889740310
530,156,watch,883790381
450,878,watch,884098534
506,295,watch,879074845
454,210,watch,881960361
452,97,watch,885476560
109,122,watch,880583493
489,355,watch,891447872
215,636,watch,891436690
459,255,watch,879563613
226,507,watch,883889146
312,855,watch,891699538
416,316,watch,888700030
195,508,watch,886782519
523,83,watch,883700870
447,845,watch,878854678
551,405,watch,892783612
495,831,watch,888637325
450,132,watch,882374422
354,9,watch,891216607
315,276,watch,879799526
484,1,watch,881450058
535,923,watch,879617531
327,644,watch,887747410
336,125,watch,877760032
303,1142,watch,879544659
363,200,watch,891495918
393,1239,watch,889729508
286,763,watch,876521809
290,69,watch,880473696
399,48,watch,882349868
542,508,watch,886532762
480,298,watch,891207665
439,288,watch,882892424
435,834,watch,884134910
189,97,watch,893277579
503,385,watch,880472298
211,1127,watch,879461395
407,172,watch,875044037
339,737,watch,891035180
2,287,watch,888551235
535,454,watch,879617894
92,1157,watch,875812435
249,309,watch,879571456
521,238,watch,884478101
416,249,watch,876697558
339,22,watch,891033735
332,824,watch,887938818
44,313,watch,883612268
48,528,watch,879434954
201,591,watch,884140307
178,578,watch,882828021
301,559,watch,882078955
407,28,watch,875042826
327,209,watch,887747939
92,7,watch,876175754
96,190,watch,884402978
301,1135,watch,882078906
405,707,watch,885549309
270,447,watch,876956360
14,238,watch,879119579
314,806,watch,877887802
308,195,watch,887738619
38,356,watch,892430309
421,117,watch,892241624
224,689,watch,888082246
90,762,watch,891385250
10,33,watch,877893020
184,747,watch,889909672
435,1231,watch,884134019
263,646,watch,891299877
161,22,watch,891171282
271,234,watch,885848640
10,245,watch,877886281
504,204,watch,887838908
270,794,watch,876955689
279,1361,watch,878261977
453,239,watch,877554927
16,509,watch,877720118
363,77,watch,891496587
276,298,watch,874786467
459,323,watch,879561708
364,262,watch,875931432
460,302,watch,882910837
48,183,watch,879434608
141,333,watch,887424639
186,568,watch,879024014
210,483,watch,887736482
451,995,watch,879012721
453,651,watch,877554743
379,153,watch,880525284
239,1204,watch,889178986
